codi                           area_joc_id             tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom   codi_carrer            tipus_via   nom_carrer              numero_postal codi_districte nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                espai_verd_codi        espai_verd_nom
5176-01-J001-PV001-0003754JO   827392   GRONXADOR          56.67    549   MIXTA            701440   Jard   Camp_de_Sarria                   0   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.543.211   4.582.783.374   21.332.920   5176   Camp_de_Sarria_Jardins_
5181-02-J001-PV001-0001615JO    49798   MULTIJOC           78.72    549   MIXTA            700059   Ctra   Vallvidrera_a_les_Planes         3   5   Sarria-Sant_Gervasi   22   Vallvidrera,_el_Tibidabo_i_les_Planes   424.603.135   4.585.659.306   20.977.694   5181   Mina_Grott_Pl.
5183-01-J001-PV001-0001611JO    49782   ALTRES_JOCS        174.79   547   DE_6_A_12_ANYS   701387   Jard   Can_Senillosa                    0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.767.034   4.582.954.940   21.239.879   5183   Can_Senillosa_Jardins_
5183-01-J001-PV001-0001612JO    49782   BALANCi            174.79   547   DE_6_A_12_ANYS   701387   Jard   Can_Senillosa                    0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.764.754   4.582.959.309   21.239.601   5183   Can_Senillosa_Jardins_
5183-01-J001-PV001-0001613JO    49782   TOBOGAN            174.79   547   DE_6_A_12_ANYS   701387   Jard   Can_Senillosa                    0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.758.862   4.582.958.822   21.238.896   5183   Can_Senillosa_Jardins_
5183-01-J001-PV001-0001614JO    49782   GRONXADOR          174.79   547   DE_6_A_12_ANYS   701387   Jard   Can_Senillosa                    0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.763.262   4.582.952.421   21.239.430   5183   Can_Senillosa_Jardins_
5183-01-J001-PV001-0004946JO    49782   SEIENT_GRONXADOR   174.79   547   DE_6_A_12_ANYS   701387   Jard   Can_Senillosa                    0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.763.631   4.582.952.643   21.239.474   5183   Can_Senillosa_Jardins_
5183-01-J001-PV001-0004947JO    49782   SEIENT_GRONXADOR   174.79   547   DE_6_A_12_ANYS   701387   Jard   Can_Senillosa                    0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.762.916   4.582.952.056   21.239.390   5183   Can_Senillosa_Jardins_
5184-01-J001-PV002-0001606JO    49748   MULTIJOC           545.00   547   DE_6_A_12_ANYS   701759   Jard   Enric_Sagnier                    0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.482.515   4.583.715.654   21.444.164   5184   Enric_Sagnier_Jardins
5184-01-J001-PV002-0001607JO    49748   VA_I_Ve            545.00   547   DE_6_A_12_ANYS   701759   Jard   Enric_Sagnier                    0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.472.248   4.583.730.136   21.442.918   5184   Enric_Sagnier_Jardins
5184-01-J001-PV002-0001608JO    49748   GRONXADOR          545.00   547   DE_6_A_12_ANYS   701759   Jard   Enric_Sagnier                    0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.469.804   4.583.733.991   21.442.621   5184   Enric_Sagnier_Jardins
5184-01-J001-PV002-0001609JO    49748   TOBOGAN            545.00   547   DE_6_A_12_ANYS   701759   Jard   Enric_Sagnier                    0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.475.105   4.583.725.704   21.443.265   5184   Enric_Sagnier_Jardins
5184-01-J001-PV002-0001610JO    49748   TAULA_SORRAL       545.00   547   DE_6_A_12_ANYS   701759   Jard   Enric_Sagnier                    0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.478.430   4.583.721.227   21.443.668   5184   Enric_Sagnier_Jardins
5190-01-J001-PV001-0003279JO   680398   VA_I_Ve            150.42   549   MIXTA            232800   C      Bisbe_Sivilla                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.765.923   4.584.121.556   21.357.961   5190   Vil·la_Florida_Jardins_
5190-01-J001-PV001-0003281JO   680398   GRONXADOR          150.42   549   MIXTA            232800   C      Bisbe_Sivilla                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.770.589   4.584.128.948   21.358.510   5190   Vil·la_Florida_Jardins_
5190-01-J001-PV001-0003282JO   680398   BALANCi            150.42   549   MIXTA            232800   C      Bisbe_Sivilla                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.774.042   4.584.137.248   21.358.913   5190   Vil·la_Florida_Jardins_
5190-01-J001-PV001-0003283JO   680398   BALANCi            150.42   549   MIXTA            232800   C      Bisbe_Sivilla                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.778.405   4.584.135.067   21.359.438   5190   Vil·la_Florida_Jardins_
5190-01-J002-PV001-0003278JO   680399   ALTRES_JOCS        73.91    549   MIXTA            232800   C      Bisbe_Sivilla                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.743.414   4.584.168.876   21.355.211   5190   Vil·la_Florida_Jardins_
5190-01-J002-PV001-0003280JO   680399   TORRE_TOBOGAN      73.91    549   MIXTA            232800   C      Bisbe_Sivilla                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.739.778   4.584.164.574   21.354.782   5190   Vil·la_Florida_Jardins_
5217-01-J001-PV001-0001596JO    49662   ALTRES_JOCS        226.16   549   MIXTA            216258   Rier   Monges                           0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.180.901   4.583.854.381   21.168.677   5217   Joan_Reventos_Parc_
5217-01-J001-PV001-0001597JO    49662   ALTRES_JOCS        226.16   549   MIXTA            216258   Rier   Monges                           0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.173.823   4.583.857.040   21.167.827   5217   Joan_Reventos_Parc_
5217-01-J001-PV001-0001598JO    49662   BALANCi            226.16   549   MIXTA            216258   Rier   Monges                           0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.173.774   4.583.861.301   21.167.816   5217   Joan_Reventos_Parc_
5217-01-J001-PV001-0001599JO    49662   ALTRES_JOCS        226.16   549   MIXTA            216258   Rier   Monges                           0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.186.387   4.583.861.592   21.169.324   5217   Joan_Reventos_Parc_
5217-01-J001-PV001-0001600JO    49662   GRONXADOR          226.16   549   MIXTA            216258   Rier   Monges                           0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.177.169   4.583.852.596   21.168.232   5217   Joan_Reventos_Parc_
5217-01-J001-PV001-0003387JO    49662   EQUILIBRI          226.16   549   MIXTA            216258   Rier   Monges                           0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.180.019   4.583.861.963   21.168.562   5217   Joan_Reventos_Parc_
5229-02-J001-PV001-0003183JO   670512   GRONXADOR          214.31   549   MIXTA             87508   C      Comte_de_Sert                  492   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.736.574   4.585.271.897   21.353.076   5229   Torrent_dels_Maduixers_Parc_(Maria_Carbonell_i_Mumbru_c.)
5229-02-J001-PV001-0003184JO   670512   BALANCi            214.31   549   MIXTA             87508   C      Comte_de_Sert                  492   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.731.640   4.585.264.055   21.352.495   5229   Torrent_dels_Maduixers_Parc_(Maria_Carbonell_i_Mumbru_c.)
5229-02-J001-PV001-0003185JO   670512   EQUILIBRI          214.31   549   MIXTA             87508   C      Comte_de_Sert                  492   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.726.968   4.585.266.277   21.351.933   5229   Torrent_dels_Maduixers_Parc_(Maria_Carbonell_i_Mumbru_c.)
5229-02-J001-PV001-0003186JO   670512   MULTIJOC           214.31   549   MIXTA             87508   C      Comte_de_Sert                  492   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.722.251   4.585.256.311   21.351.381   5229   Torrent_dels_Maduixers_Parc_(Maria_Carbonell_i_Mumbru_c.)
5229-02-J001-PV001-0003187JO   670512   BALANCi            214.31   549   MIXTA             87508   C      Comte_de_Sert                  492   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.729.156   4.585.260.790   21.352.202   5229   Torrent_dels_Maduixers_Parc_(Maria_Carbonell_i_Mumbru_c.)
5239-01-J001-PV001-0002925JO   588079   ALTRES_JOCS        139.38   547   DE_6_A_12_ANYS   701789   Jard   Elvira_Farreras_Valenti          0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.340.969   4.584.335.707   21.426.498   5239   Elvira_Farreras_Valenti_Jardins_(abans_part_del_5087)
5239-01-J001-PV001-0002926JO   588079   VA_I_Ve            139.38   547   DE_6_A_12_ANYS   701789   Jard   Elvira_Farreras_Valenti          0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.344.995   4.584.337.664   21.426.977   5239   Elvira_Farreras_Valenti_Jardins_(abans_part_del_5087)
5239-01-J001-PV001-0002927JO   588079   MULTIJOC           139.38   547   DE_6_A_12_ANYS   701789   Jard   Elvira_Farreras_Valenti          0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.337.978   4.584.342.792   21.426.131   5239   Elvira_Farreras_Valenti_Jardins_(abans_part_del_5087)
6000-01-J001-PV001-0003339JO   683694   EQUILIBRI          307.38   549   MIXTA            138405   Pl     Gal·la_Placidia                 34   6   Gracia                31   la_Vila_de_Gracia                       429.197.456   4.583.398.839   21.530.055   6000   Gal.la_Placidia_Pl.
6000-01-J001-PV001-0003340JO   683694   BALANCi            307.38   549   MIXTA            138405   Pl     Gal·la_Placidia                 34   6   Gracia                31   la_Vila_de_Gracia                       429.211.513   4.583.383.448   21.531.755   6000   Gal.la_Placidia_Pl.
6000-01-J001-PV001-0003341JO   683694   BALANCi            307.38   549   MIXTA            138405   Pl     Gal·la_Placidia                 34   6   Gracia                31   la_Vila_de_Gracia                       429.210.069   4.583.385.115   21.531.580   6000   Gal.la_Placidia_Pl.
6000-01-J001-PV001-0003342JO   683694   GRONXADOR          307.38   549   MIXTA            138405   Pl     Gal·la_Placidia                 34   6   Gracia                31   la_Vila_de_Gracia                       429.201.790   4.583.396.395   21.530.577   6000   Gal.la_Placidia_Pl.
6000-01-J001-PV001-0003343JO   683694   MULTIJOC           307.38   549   MIXTA            138405   Pl     Gal·la_Placidia                 34   6   Gracia                31   la_Vila_de_Gracia                       429.211.011   4.583.389.923   21.531.687   6000   Gal.la_Placidia_Pl.
6000-01-J001-PV001-0003344JO   683694   ALTRES_JOCS        307.38   549   MIXTA            138405   Pl     Gal·la_Placidia                 34   6   Gracia                31   la_Vila_de_Gracia                       429.214.740   4.583.384.491   21.532.140   6000   Gal.la_Placidia_Pl.
6000-01-J001-PV001-0003345JO   683694   ALTRES_JOCS        307.38   549   MIXTA            138405   Pl     Gal·la_Placidia                 34   6   Gracia                31   la_Vila_de_Gracia                       429.216.388   4.583.388.164   21.532.332   6000   Gal.la_Placidia_Pl.
6002-03-J001-PV004-0004453JO    57195   ALTRES_JOCS        296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.978.253   4.584.108.214   21.622.630   6002   Joanic_Pl.
6002-03-J001-PV004-0004454JO    57195   ALTRES_JOCS        296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.984.098   4.584.106.517   21.623.331   6002   Joanic_Pl.
6002-03-J001-PV004-0004456JO    57195   MULTIJOC           296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.977.901   4.584.111.079   21.622.585   6002   Joanic_Pl.
6002-03-J001-PV004-0004457JO    57195   MULTIJOC           296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.981.377   4.584.107.650   21.623.005   6002   Joanic_Pl.
6002-03-J001-PV004-0004460JO    57195   GRONXADOR          296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.984.928   4.584.112.438   21.623.424   6002   Joanic_Pl.
6002-03-J001-PV005-0004458JO    57195   GRIMPAR            296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.988.258   4.584.118.172   21.623.816   6002   Joanic_Pl.
6002-03-J001-PV005-0004459JO    57195   GRIMPAR            296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.990.997   4.584.114.580   21.624.147   6002   Joanic_Pl.
6002-03-J001-PV008-0004455JO    57195   TAULA_SORRAL       296.92   549   MIXTA            167505   Pl     Joanic                        9999   6   Gracia                31   la_Vila_de_Gracia                       429.973.874   4.584.106.004   21.622.109   6002   Joanic_Pl.
6003-01-J001-PV001-0001762JO    57100   BALANCi            290.33   547   DE_6_A_12_ANYS   305100   Pg     Sant_Joan                      160   6   Gracia                32   el_Camp_d'en_Grassot_i_Gracia_Nova      430.266.627   4.583.763.565   21.657.525   6003   Sant_Joan_Pg._(_Corsega_c._-_Industria_c._)
6003-01-J001-PV001-0001764JO    57100   GRONXADOR          290.33   547   DE_6_A_12_ANYS   305100   Pg     Sant_Joan                      160   6   Gracia                32   el_Camp_d'en_Grassot_i_Gracia_Nova      430.279.020   4.583.747.750   21.659.025   6003   Sant_Joan_Pg._(_Corsega_c._-_Industria_c._)
6003-01-J001-PV001-0001765JO    57100   MULTIJOC           290.33   547   DE_6_A_12_ANYS   305100   Pg     Sant_Joan                      160   6   Gracia                32   el_Camp_d'en_Grassot_i_Gracia_Nova      430.270.379   4.583.755.942   21.657.982   6003   Sant_Joan_Pg._(_Corsega_c._-_Industria_c._)
6003-01-J001-PV001-0001766JO    57100   VA_I_Ve            290.33   547   DE_6_A_12_ANYS   305100   Pg     Sant_Joan                      160   6   Gracia                32   el_Camp_d'en_Grassot_i_Gracia_Nova      430.277.959   4.583.751.707   21.658.894   6003   Sant_Joan_Pg._(_Corsega_c._-_Industria_c._)
6003-01-J001-PV001-0001767JO    57100   BALANCi            290.33   547   DE_6_A_12_ANYS   305100   Pg     Sant_Joan                      160   6   Gracia                32   el_Camp_d'en_Grassot_i_Gracia_Nova      430.276.050   4.583.753.652   21.658.663   6003   Sant_Joan_Pg._(_Corsega_c._-_Industria_c._)
6003-01-J001-PV001-0001768JO    57100   BALANCi            290.33   547   DE_6_A_12_ANYS   305100   Pg     Sant_Joan                      160   6   Gracia                32   el_Camp_d'en_Grassot_i_Gracia_Nova      430.263.028   4.583.760.308   21.657.098   6003   Sant_Joan_Pg._(_Corsega_c._-_Industria_c._)
