codi                           codi_carrer        tipus_via   nom_carrer           numero_postal          codi_districte        nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                latitud                 espai_verd_codi        espai_verd_nom
2053-01-J006-PV065-0004564JO   246248   Parc   Joan_Miro                 860   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.810.280   4.581.090.208   21.486.456   413.781.851   2053   Joan_Miro_Parc_de
2053-01-J006-PV065-0004565JO   246248   Parc   Joan_Miro                 860   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.812.478   4.581.087.116   21.486.723   413.781.574   2053   Joan_Miro_Parc_de
2053-01-J006-PV065-0004567JO   246248   Parc   Joan_Miro                 860   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.810.383   4.581.079.575   21.486.481   413.780.893   2053   Joan_Miro_Parc_de
2053-01-J006-PV065-0004568JO   246248   Parc   Joan_Miro                 860   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.814.477   4.581.083.173   21.486.967   413.781.221   2053   Joan_Miro_Parc_de
2053-01-J006-PV065-0004830JO   246248   Parc   Joan_Miro                 860   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.805.061   4.581.085.780   21.485.838   413.781.447   2053   Joan_Miro_Parc_de
2053-01-J006-PV066-0004566JO   246248   Parc   Joan_Miro                 860   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.826.554   4.581.083.439   21.488.410   413.781.256   2053   Joan_Miro_Parc_de
2057-01-J001-PV001-0002891JO   180208   C      Londres                     1   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.389.536   4.582.208.723   21.434.823   413.882.218   2057   Josep_Tarradellas_Av._-_Londres_c.
2057-01-J001-PV001-0002892JO   180208   C      Londres                     1   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.391.024   4.582.211.739   21.434.998   413.882.491   2057   Josep_Tarradellas_Av._-_Londres_c.
2057-01-J001-PV001-0002893JO   180208   C      Londres                     1   2   Eixample        9   la_Nova_Esquerra_de_l'Eixample          428.392.372   4.582.215.914   21.435.154   413.882.868   2057   Josep_Tarradellas_Av._-_Londres_c.
2059-01-J001-PV001-0001150JO   305100   Pg     Sant_Joan                 108   2   Eixample        7   la_Dreta_de_l'Eixample                  430.546.949   4.583.470.529   21.691.393   413.997.756   2059   Sant_Joan_Pg._(Diagonal_Av._-_Provença_c.)
2059-01-J001-PV001-0001151JO   305100   Pg     Sant_Joan                 108   2   Eixample        7   la_Dreta_de_l'Eixample                  430.552.807   4.583.463.129   21.692.103   413.997.095   2059   Sant_Joan_Pg._(Diagonal_Av._-_Provença_c.)
2059-01-J001-PV001-0001152JO   305100   Pg     Sant_Joan                 108   2   Eixample        7   la_Dreta_de_l'Eixample                  430.551.115   4.583.471.801   21.691.890   413.997.875   2059   Sant_Joan_Pg._(Diagonal_Av._-_Provença_c.)
2059-01-J001-PV001-0001153JO   305100   Pg     Sant_Joan                 108   2   Eixample        7   la_Dreta_de_l'Eixample                  430.551.229   4.583.467.619   21.691.909   413.997.498   2059   Sant_Joan_Pg._(Diagonal_Av._-_Provença_c.)
2059-01-J001-PV001-0001154JO   305100   Pg     Sant_Joan                 108   2   Eixample        7   la_Dreta_de_l'Eixample                  430.559.503   4.583.460.017   21.692.907   413.996.820   2059   Sant_Joan_Pg._(Diagonal_Av._-_Provença_c.)
2059-01-J001-PV001-0001155JO   305100   Pg     Sant_Joan                 108   2   Eixample        7   la_Dreta_de_l'Eixample                  430.555.460   4.583.467.466   21.692.415   413.997.488   2059   Sant_Joan_Pg._(Diagonal_Av._-_Provença_c.)
2060-01-J001-PV001-0001146JO   305100   Pg     Sant_Joan                 121   2   Eixample        7   la_Dreta_de_l'Eixample                  430.462.995   4.583.558.228   21.681.250   414.005.583   2060   Sant_Joan_Pg._(Provença_c._-_Rossello_c.)
2060-01-J001-PV001-0001147JO   305100   Pg     Sant_Joan                 121   2   Eixample        7   la_Dreta_de_l'Eixample                  430.456.687   4.583.563.988   21.680.489   414.006.096   2060   Sant_Joan_Pg._(Provença_c._-_Rossello_c.)
2060-01-J001-PV001-0001148JO   305100   Pg     Sant_Joan                 121   2   Eixample        7   la_Dreta_de_l'Eixample                  430.468.530   4.583.552.811   21.681.919   414.005.099   2060   Sant_Joan_Pg._(Provença_c._-_Rossello_c.)
2068-01-J001-PV001-0000122JO   213908   Av     Mistral                    68   2   Eixample       10   Sant_Antoni                             429.447.209   4.580.894.345   21.562.847   413.764.771   2068   Mistral_Av._(Sepulveda_c._-_Rocafort_c.)
2068-01-J002-PV001-0000123JO   213908   Av     Mistral                    68   2   Eixample       10   Sant_Antoni                             429.309.267   4.580.844.446   21.546.410   413.760.156   2068   Mistral_Av._(Sepulveda_c._-_Rocafort_c.)
2068-01-J003-PV001-0000125JO   213908   Av     Mistral                    68   2   Eixample       10   Sant_Antoni                             429.265.029   4.580.829.736   21.541.138   413.758.792   2068   Mistral_Av._(Sepulveda_c._-_Rocafort_c.)
2068-01-J004-PV002-0000124JO   213908   Av     Mistral                    68   2   Eixample       10   Sant_Antoni                             429.177.509   4.580.807.983   21.530.698   413.756.756   2068   Mistral_Av._(Sepulveda_c._-_Rocafort_c.)
2071-02-J001-PV001-0001174JO   109101   C      Enamorats                  70   2   Eixample        6   la_Sagrada_Familia                      431.585.799   4.583.976.823   21.815.086   414.044.247   2071   Arago_c._-_Enamorats_c._-_Castillejos_c.
2074-02-J001-PV002-0003733JO    76807   C      Sardenya                   91   2   Eixample        5   el_Fort_Pienc                           431.824.101   4.582.789.750   21.844.930   413.937.534   2074   Estacio_del_Nord_Parc
2074-02-J001-PV002-0003734JO    76807   C      Sardenya                   91   2   Eixample        5   el_Fort_Pienc                           431.815.490   4.582.784.550   21.843.905   413.937.058   2074   Estacio_del_Nord_Parc
2074-02-J001-PV002-0003735JO    76807   C      Sardenya                   91   2   Eixample        5   el_Fort_Pienc                           431.819.151   4.582.790.308   21.844.337   413.937.580   2074   Estacio_del_Nord_Parc
2074-02-J002-PV001-0004074JO    76807   C      Sardenya                   91   2   Eixample        5   el_Fort_Pienc                           431.839.283   4.582.801.144   21.846.733   413.938.573   2074   Estacio_del_Nord_Parc
2074-02-J002-PV001-0004075JO    76807   C      Sardenya                   91   2   Eixample        5   el_Fort_Pienc                           431.835.397   4.582.797.541   21.846.272   413.938.245   2074   Estacio_del_Nord_Parc
2074-02-J002-PV001-0004076JO    76807   C      Sardenya                   91   2   Eixample        5   el_Fort_Pienc                           431.842.933   4.582.804.676   21.847.165   413.938.894   2074   Estacio_del_Nord_Parc
2080-01-J001-PV029-0004211JO   700727   Jard   Industria                   0   2   Eixample        6   la_Sagrada_Familia                      430.699.923   4.584.332.708   21.708.705   414.075.542   2080   Industria_Jardins_de_la
2080-01-J001-PV029-0004212JO   700727   Jard   Industria                   0   2   Eixample        6   la_Sagrada_Familia                      430.702.237   4.584.334.294   21.708.980   414.075.687   2080   Industria_Jardins_de_la
2080-01-J001-PV030-0004222JO   700727   Jard   Industria                   0   2   Eixample        6   la_Sagrada_Familia                      430.718.227   4.584.348.743   21.710.876   414.077.002   2080   Industria_Jardins_de_la
2080-01-J001-PV031-0004216JO   700727   Jard   Industria                   0   2   Eixample        6   la_Sagrada_Familia                      430.716.195   4.584.359.902   21.710.620   414.078.005   2080   Industria_Jardins_de_la
2080-01-J001-PV031-0004219JO   700727   Jard   Industria                   0   2   Eixample        6   la_Sagrada_Familia                      430.711.600   4.584.363.281   21.710.067   414.078.306   2080   Industria_Jardins_de_la
2080-01-J001-PV031-0004220JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.720.609   4.584.360.892   21.711.147   414.078.098   2080   Industria_Jardins_de_la
2080-01-J001-PV033-0004217JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.710.765   4.584.368.289   21.709.961   414.078.756   2080   Industria_Jardins_de_la
2080-01-J001-PV033-0004218JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.716.598   4.584.367.442   21.710.660   414.078.685   2080   Industria_Jardins_de_la
2080-01-J001-PV034-0004213JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.691.855   4.584.354.536   21.707.714   414.077.501   2080   Industria_Jardins_de_la
2080-01-J001-PV034-0004214JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.694.631   4.584.355.658   21.708.045   414.077.604   2080   Industria_Jardins_de_la
2080-01-J001-PV034-0004215JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.694.491   4.584.352.435   21.708.032   414.077.314   2080   Industria_Jardins_de_la
2080-01-J002-PV026-0004238JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.683.059   4.584.341.890   21.706.677   414.076.354   2080   Industria_Jardins_de_la
2080-01-J002-PV026-0004239JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.684.106   4.584.344.129   21.706.799   414.076.557   2080   Industria_Jardins_de_la
2080-01-J002-PV026-0004240JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.683.523   4.584.346.605   21.706.727   414.076.779   2080   Industria_Jardins_de_la
2080-01-J002-PV026-0004241JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.681.122   4.584.352.838   21.706.432   414.077.339   2080   Industria_Jardins_de_la
2080-01-J002-PV026-0004294JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.679.982   4.584.343.784   21.706.306   414.076.522   2080   Industria_Jardins_de_la
2080-01-J002-PV026-0004295JO   700727   Jard   Industria                     0   2   Eixample    6   la_Sagrada_Familia                430.683.265   4.584.351.274   21.706.691   414.077.200   2080   Industria_Jardins_de_la
2085-01-J001-PV001-0000082JO   701141   Jard   Sebastia_Gasch                0   2   Eixample    9   la_Nova_Esquerra_de_l'Eixample    429.147.106   4.581.167.177   21.526.643   413.789.080   2085   Sebastia_Gasch_Jardins_de_(Rocafort_87_-_Entença_62)
2085-01-J001-PV001-0000083JO   701141   Jard   Sebastia_Gasch                0   2   Eixample    9   la_Nova_Esquerra_de_l'Eixample    429.143.754   4.581.164.085   21.526.246   413.788.799   2085   Sebastia_Gasch_Jardins_de_(Rocafort_87_-_Entença_62)
2085-01-J001-PV001-0000084JO   701141   Jard   Sebastia_Gasch                0   2   Eixample    9   la_Nova_Esquerra_de_l'Eixample    429.136.792   4.581.159.422   21.525.419   413.788.373   2085   Sebastia_Gasch_Jardins_de_(Rocafort_87_-_Entença_62)
2102-01-J001-PV001-0003959JO   701146   Jard   Cesar_Martinell               0   2   Eixample    8   l'Antiga_Esquerra_de_l'Eixample   429.729.817   4.581.738.177   21.595.661   413.841.020   2102   Cesar_Martinell_Jardins_de_(Gran_Via_545_-_Villarroel_60)
2102-01-J001-PV001-0003960JO   701146   Jard   Cesar_Martinell               0   2   Eixample    8   l'Antiga_Esquerra_de_l'Eixample   429.727.258   4.581.741.049   21.595.351   413.841.276   2102   Cesar_Martinell_Jardins_de_(Gran_Via_545_-_Villarroel_60)
2102-01-J001-PV002-0003961JO   701146   Jard   Cesar_Martinell               0   2   Eixample    8   l'Antiga_Esquerra_de_l'Eixample   429.735.313   4.581.730.497   21.596.327   413.840.333   2102   Cesar_Martinell_Jardins_de_(Gran_Via_545_-_Villarroel_60)
2102-01-J001-PV002-0003962JO   701146   Jard   Cesar_Martinell               0   2   Eixample    8   l'Antiga_Esquerra_de_l'Eixample   429.736.468   4.581.733.400   21.596.462   413.840.595   2102   Cesar_Martinell_Jardins_de_(Gran_Via_545_-_Villarroel_60)
2102-01-J001-PV002-0003963JO   701146   Jard   Cesar_Martinell               0   2   Eixample    8   l'Antiga_Esquerra_de_l'Eixample   429.739.278   4.581.732.120   21.596.799   413.840.482   2102   Cesar_Martinell_Jardins_de_(Gran_Via_545_-_Villarroel_60)
2102-01-J001-PV002-0004412JO   701146   Jard   Cesar_Martinell               0   2   Eixample    8   l'Antiga_Esquerra_de_l'Eixample   429.733.300   4.581.734.440   21.596.081   413.840.686   2102   Cesar_Martinell_Jardins_de_(Gran_Via_545_-_Villarroel_60)
2110-01-J001-PV001-0001180JO   701227   Jard   Montserrat_Roig               0   2   Eixample    6   la_Sagrada_Familia                431.355.747   4.584.433.269   21.787.048   414.085.162   2110   Montserrat_Roig_Jardins_de_(Rossello_490_-_Provença_533)
2110-01-J001-PV001-0001181JO   701227   Jard   Montserrat_Roig               0   2   Eixample    6   la_Sagrada_Familia                431.360.977   4.584.430.183   21.787.677   414.084.888   2110   Montserrat_Roig_Jardins_de_(Rossello_490_-_Provença_533)
2110-01-J001-PV001-0001182JO   701227   Jard   Montserrat_Roig               0   2   Eixample    6   la_Sagrada_Familia                431.359.458   4.584.431.760   21.787.494   414.085.029   2110   Montserrat_Roig_Jardins_de_(Rossello_490_-_Provença_533)
2110-01-J001-PV002-0001178JO   701227   Jard   Montserrat_Roig               0   2   Eixample    6   la_Sagrada_Familia                431.354.771   4.584.423.801   21.786.942   414.084.308   2110   Montserrat_Roig_Jardins_de_(Rossello_490_-_Provença_533)
2110-01-J001-PV002-0001179JO   701227   Jard   Montserrat_Roig               0   2   Eixample    6   la_Sagrada_Familia                431.350.789   4.584.427.922   21.786.461   414.084.676   2110   Montserrat_Roig_Jardins_de_(Rossello_490_-_Provença_533)
2111-02-J001-PV001-0003967JO   701871   Pl     Anna_Lizaran                  0   2   Eixample    5   el_Fort_Pienc                     431.615.507   4.582.904.624   21.819.851   413.947.703   2111   Anna_Lizaran_Pl.
2112-01-J001-PV001-0000074JO   213908   Av     Mistral                      22   2   Eixample   10   Sant_Antoni                       429.569.342   4.580.957.126   21.577.377   413.770.533   2112   Mistral_Av._(Rocafort_c._-_Calabria_c.)
2112-01-J001-PV001-0000075JO   213908   Av     Mistral                      22   2   Eixample   10   Sant_Antoni                       429.567.996   4.580.954.992   21.577.219   413.770.339   2112   Mistral_Av._(Rocafort_c._-_Calabria_c.)
2112-01-J001-PV001-0000076JO   213908   Av     Mistral                      22   2   Eixample   10   Sant_Antoni                       429.565.354   4.580.959.075   21.576.898   413.770.705   2112   Mistral_Av._(Rocafort_c._-_Calabria_c.)
