codi                           area_joc_id       tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom
0097-01-J001-PV006-0004132JO   956824   TOBOGAN            485.49   546   FINS_A_5_ANYS
0097-01-J001-PV006-0004133JO   956824   ALTRES_JOCS        485.49   546   FINS_A_5_ANYS
0097-01-J001-PV006-0004136JO   956824   BALANCi            485.49   546   FINS_A_5_ANYS
0097-01-J001-PV007-0004130JO   956824   ALTRES_JOCS        485.49   546   FINS_A_5_ANYS
0097-01-J001-PV007-0004131JO   956824   ALTRES_JOCS        485.49   546   FINS_A_5_ANYS
0097-01-J001-PV008-0004128JO   956824   MUSICAL            485.49   546   FINS_A_5_ANYS
0097-01-J001-PV008-0004134JO   956824   MUSICAL            485.49   546   FINS_A_5_ANYS
0097-01-J001-PV008-0004135JO   956824   MUSICAL            485.49   546   FINS_A_5_ANYS
0097-01-J002-PV002-0004137JO   931010   TOBOGAN            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004138JO   931010   TOBOGAN            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004139JO   931010   TOBOGAN            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004140JO   931010   ALTRES_JOCS        711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004141JO   931010   ALTRES_JOCS        711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004142JO   931010   MUSICAL            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004143JO   931010   MUSICAL            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004145JO   931010   GRIMPAR            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004147JO   931010   GRIMPAR            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004148JO   931010   GRIMPAR            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004149JO   931010   GRIMPAR            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004151JO   931010   GRIMPAR            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004152JO   931010   GRIMPAR            711.12   547   DE_6_A_12_ANYS
0097-01-J002-PV002-0004154JO   931010   GRIMPAR            711.12   547   DE_6_A_12_ANYS
0102-01-J001-PV001-0004094JO   931363   GRIMPAR            140.12   547   DE_6_A_12_ANYS
0102-01-J002-PV001-0004091JO   931362   MULTIJOC           153.97   547   DE_6_A_12_ANYS
0102-01-J003-PV001-0004092JO   931364   MUSICAL            223.72   549   MIXTA
0102-01-J003-PV001-0004095JO   931364   TORRE_TOBOGAN      223.72   549   MIXTA
0102-01-J003-PV001-0004096JO   931364   GRONXADOR          223.72   549   MIXTA
0102-01-J003-PV001-0004680JO   931364   SEIENT_GRONXADOR   223.72   549   MIXTA
0102-01-J003-PV001-0004681JO   931364   SEIENT_GRONXADOR   223.72   549   MIXTA
0107-01-J001-PV001-0000453JO    42888   BALANCi            519.84   549   MIXTA
0107-01-J001-PV001-0000454JO    42888   BALANCi            519.84   549   MIXTA
0107-01-J001-PV001-0000455JO    42888   BALANCi            519.84   549   MIXTA
0107-01-J001-PV001-0000456JO    42888   GRONXADOR          519.84   549   MIXTA
0107-01-J001-PV001-0000457JO    42888   GRONXADOR          519.84   549   MIXTA
0107-01-J001-PV001-0000458JO    42888   MULTIJOC           519.84   549   MIXTA
0107-01-J001-PV001-0000459JO    42888   VA_I_Ve            519.84   549   MIXTA
0107-01-J001-PV001-0000460JO    42888   BALANCi            519.84   549   MIXTA
0107-01-J001-PV001-0004682JO    42888   SEIENT_GRONXADOR   519.84   549   MIXTA
0107-01-J001-PV001-0004683JO    42888   SEIENT_GRONXADOR   519.84   549   MIXTA
0107-01-J001-PV001-0004684JO    42888   SEIENT_GRONXADOR   519.84   549   MIXTA
0107-01-J001-PV001-0004685JO    42888   SEIENT_GRONXADOR   519.84   549   MIXTA
0108-01-J001-PV002-0003694JO    42852   GRIMPAR            178.30   549   MIXTA
0108-01-J001-PV002-0003696JO    42852   GRONXADOR          178.30   549   MIXTA
0108-01-J001-PV002-0003697JO    42852   BALANCi            178.30   549   MIXTA
0108-01-J001-PV002-0003698JO    42852   BALANCi            178.30   549   MIXTA
0108-01-J001-PV002-0003699JO    42852   TORRE_TOBOGAN      178.30   549   MIXTA
0108-01-J001-PV002-0004686JO    42852   SEIENT_GRONXADOR   178.30   549   MIXTA
0108-01-J001-PV002-0004687JO    42852   SEIENT_GRONXADOR   178.30   549   MIXTA
0109-01-J001-PV001-0000442JO    42842   MULTIJOC           134.91   549   MIXTA
0109-01-J001-PV001-0000443JO    42842   BALANCi            134.91   549   MIXTA
0109-01-J001-PV001-0000444JO    42842   BALANCi            134.91   549   MIXTA
0109-01-J001-PV001-0000445JO    42842   BALANCi            134.91   549   MIXTA
0114-01-J001-PV001-0000438JO    42832   VA_I_Ve            153.84   549   MIXTA
0114-01-J001-PV001-0000439JO    42832   GRONXADOR          153.84   549   MIXTA
0114-01-J001-PV001-0000440JO    42832   TORRE_TOBOGAN      153.84   549   MIXTA
0114-01-J001-PV001-0000441JO    42832   TOBOGAN            153.84   549   MIXTA
0114-01-J001-PV001-0004688JO    42832   SEIENT_GRONXADOR   153.84   549   MIXTA
0114-01-J001-PV001-0004689JO    42832   SEIENT_GRONXADOR   153.84   549   MIXTA
0116-01-J001-PV002-0002498JO   162771   GRONXADOR          109.40   547   DE_6_A_12_ANYS
0116-01-J001-PV002-0002501JO   162771   VA_I_Ve            109.40   547   DE_6_A_12_ANYS
0116-01-J001-PV002-0004691JO   162771   SEIENT_GRONXADOR   109.40   547   DE_6_A_12_ANYS
0116-01-J001-PV004-0002499JO   162771   GRONXADOR          109.40   547   DE_6_A_12_ANYS
0116-01-J001-PV004-0002500JO   162771   VA_I_Ve            109.40   547   DE_6_A_12_ANYS
0116-01-J001-PV004-0004690JO   162771   SEIENT_GRONXADOR   109.40   547   DE_6_A_12_ANYS
0116-01-J002-PV002-0002495JO   162772   BALANCi            121.46   546   FINS_A_5_ANYS
0116-01-J002-PV002-0002496JO   162772   BALANCi            121.46   546   FINS_A_5_ANYS
0116-01-J002-PV002-0002502JO   162772   VA_I_Ve            121.46   546   FINS_A_5_ANYS
0116-01-J002-PV004-0002493JO   162772   VA_I_Ve            121.46   546   FINS_A_5_ANYS
0116-01-J002-PV004-0002494JO   162772   BALANCi            121.46   546   FINS_A_5_ANYS
0116-01-J002-PV004-0002497JO   162772   BALANCi            121.46   546   FINS_A_5_ANYS
0124-01-J001-PV001-0003869JO    43262   VA_I_Ve            64.76    549   MIXTA
0124-01-J001-PV001-0003870JO    43262   TORRE_TOBOGAN      64.76    549   MIXTA
0124-01-J002-PV001-0000535JO    43263   ALTRES_JOCS        51.14    546   FINS_A_5_ANYS
0124-01-J002-PV001-0000537JO    43263   GRONXADOR          51.14    546   FINS_A_5_ANYS
0124-01-J002-PV001-0004693JO    43263   SEIENT_GRONXADOR   51.14    546   FINS_A_5_ANYS
0124-01-J002-PV001-0004694JO    43263   SEIENT_GRONXADOR   51.14    546   FINS_A_5_ANYS
0124-01-J003-PV001-0003871JO    43264   TOBOGAN            73.98    549   MIXTA
0124-01-J003-PV001-0003872JO    43264   GRONXADOR          73.98    549   MIXTA
0124-01-J003-PV001-0004692JO    43264   SEIENT_GRONXADOR   73.98    549   MIXTA
0124-01-J003-PV001-0004695JO    43264   SEIENT_GRONXADOR   73.98    549   MIXTA
0125-01-J001-PV003-0000528JO   790524   TORRE_TOBOGAN      132.43   546   FINS_A_5_ANYS
0125-01-J001-PV003-0004190JO   790524   BALANCi            132.43   546   FINS_A_5_ANYS
0125-01-J002-PV002-0000527JO   790525   GRONXADOR          134.50   546   FINS_A_5_ANYS
0125-01-J002-PV002-0004191JO   790525   VA_I_Ve            134.50   546   FINS_A_5_ANYS
0125-01-J002-PV002-0004192JO   790525   GRIMPAR            134.50   546   FINS_A_5_ANYS
0125-01-J002-PV002-0004696JO   790525   SEIENT_GRONXADOR   134.50   546   FINS_A_5_ANYS
0127-01-J001-PV001-0002616JO   203690   GRONXADOR          212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0002617JO   203690   TOBOGAN            212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0002618JO   203690   GRONXADOR          212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0002619JO   203690   BALANCi            212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0002620JO   203690   ALTRES_JOCS        212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0002621JO   203690   BALANCi            212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0002622JO   203690   BALANCi            212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0004697JO   203690   SEIENT_GRONXADOR   212.65   546   FINS_A_5_ANYS
0127-01-J001-PV001-0004698JO   203690   SEIENT_GRONXADOR   212.65   546   FINS_A_5_ANYS
0131-01-J001-PV002-0002443JO   161284   MULTIJOC           205.27   547   DE_6_A_12_ANYS
0133-01-J001-PV001-0000518JO    43205   MULTIJOC           243.81   549   MIXTA
0133-01-J002-PV001-0000516JO    43204   GRONXADOR          716.48   549   MIXTA
0133-01-J002-PV001-0000519JO    43204   MULTIJOC           716.48   549   MIXTA
0133-01-J002-PV001-0000520JO    43204   MULTIJOC           716.48   549   MIXTA
0133-01-J002-PV001-0000521JO    43204   VA_I_Ve            716.48   549   MIXTA
0133-01-J002-PV001-0000522JO    43204   BALANCi            716.48   549   MIXTA
0133-01-J002-PV001-0000523JO    43204   BALANCi            716.48   549   MIXTA
0133-01-J002-PV001-0000524JO    43204   GRONXADOR          716.48   549   MIXTA
0133-01-J002-PV001-0004699JO    43204   SEIENT_GRONXADOR   716.48   549   MIXTA
0133-01-J002-PV001-0004700JO    43204   SEIENT_GRONXADOR   716.48   549   MIXTA
0133-01-J002-PV001-0004701JO    43204   SEIENT_GRONXADOR   716.48   549   MIXTA
0133-01-J002-PV001-0004702JO    43204   SEIENT_GRONXADOR   716.48   549   MIXTA
0145-01-J001-PV011-0000512JO    43172   GRONXADOR          299.79   547   DE_6_A_12_ANYS
0145-01-J001-PV011-0000513JO    43172   MULTIJOC           299.79   547   DE_6_A_12_ANYS
0145-01-J001-PV011-0004703JO    43172   SEIENT_GRONXADOR   299.79   547   DE_6_A_12_ANYS
0145-01-J001-PV011-0004704JO    43172   SEIENT_GRONXADOR   299.79   547   DE_6_A_12_ANYS
0146-01-J001-PV001-0002522JO   162861   GRONXADOR          186.49   546   FINS_A_5_ANYS
0146-01-J001-PV001-0002526JO   162861   BALANCi            186.49   546   FINS_A_5_ANYS
0146-01-J001-PV001-0004036JO   162861   MULTIJOC           186.49   546   FINS_A_5_ANYS
0146-01-J001-PV001-0004705JO   162861   SEIENT_GRONXADOR   186.49   546   FINS_A_5_ANYS
0146-01-J001-PV001-0004706JO   162861   SEIENT_GRONXADOR   186.49   546   FINS_A_5_ANYS
0146-01-J002-PV002-0002523JO   162860   MULTIJOC           153.62   547   DE_6_A_12_ANYS
0146-01-J002-PV002-0004035JO   162860   ALTRES_JOCS        153.62   547   DE_6_A_12_ANYS
0147-01-J001-PV001-0002438JO   161275   TOBOGAN            96.94    546   FINS_A_5_ANYS
0147-01-J001-PV001-0002439JO   161275   VA_I_Ve            96.94    546   FINS_A_5_ANYS
0147-01-J001-PV001-0002440JO   161275   BALANCi            96.94    546   FINS_A_5_ANYS
0147-01-J001-PV001-0002442JO   161275   BALANCi            96.94    546   FINS_A_5_ANYS
0148-01-J001-PV001-0000511JO    43122   MULTIJOC           112.19   547   DE_6_A_12_ANYS
0148-01-J001-PV001-0004707JO    43122   SEIENT_GRONXADOR   112.19   547   DE_6_A_12_ANYS
0148-01-J001-PV001-0004708JO    43122   GRONXADOR          112.19   547   DE_6_A_12_ANYS
0150-01-J001-PV002-0000505JO    43114   BALANCi            142.55   546   FINS_A_5_ANYS
0150-01-J001-PV002-0000506JO    43114   BALANCi            142.55   546   FINS_A_5_ANYS
0150-01-J001-PV002-0000507JO    43114   BALANCi            142.55   546   FINS_A_5_ANYS
0150-01-J001-PV002-0000508JO    43114   BALANCi            142.55   546   FINS_A_5_ANYS
0150-01-J001-PV002-0000509JO    43114   BALANCi            142.55   546   FINS_A_5_ANYS
0150-01-J001-PV002-0000510JO    43114   BALANCi            142.55   546   FINS_A_5_ANYS
0153-01-J001-PV001-0000550JO    43327   TOBOGAN            157.30   549   MIXTA
0153-01-J001-PV001-0000551JO    43327   ALTRES_JOCS        157.30   549   MIXTA
0153-01-J001-PV001-0000552JO    43327   GRONXADOR          157.30   549   MIXTA
0153-01-J001-PV001-0000553JO    43327   BALANCi            157.30   549   MIXTA
0153-01-J001-PV001-0004709JO     43327   SEIENT_GRONXADOR   157.30   549   MIXTA
0153-01-J001-PV001-0004710JO     43327   SEIENT_GRONXADOR   157.30   549   MIXTA
0159-01-J001-PV001-0000547JO     43307   GRONXADOR          128.12   547   DE_6_A_12_ANYS
0159-01-J001-PV001-0000548JO     43307   VA_I_Ve            128.12   547   DE_6_A_12_ANYS
0159-01-J001-PV001-0000549JO     43307   TOBOGAN            128.12   547   DE_6_A_12_ANYS
0159-01-J001-PV001-0004711JO     43307   SEIENT_GRONXADOR   128.12   547   DE_6_A_12_ANYS
0159-01-J001-PV001-0004712JO     43307   SEIENT_GRONXADOR   128.12   547   DE_6_A_12_ANYS
0164-01-J001-PV001-0003658JO    777457   GRIMPAR            63.96    547   DE_6_A_12_ANYS
0164-01-J002-PV001-0003656JO    777455   MULTIJOC           104.97   546   FINS_A_5_ANYS
0164-01-J003-PV001-0003657JO    777456   MULTIJOC           75.19    547   DE_6_A_12_ANYS
0164-01-J003-PV001-0003659JO    777456   BALANCi            75.19    547   DE_6_A_12_ANYS
0164-01-J003-PV001-0003660JO    777456   BALANCi            75.19    547   DE_6_A_12_ANYS
0168-01-J001-PV001-0000588JO     43489   GRONXADOR          114.99   547   DE_6_A_12_ANYS
0168-01-J001-PV001-0000589JO     43489   MULTIJOC           114.99   547   DE_6_A_12_ANYS
0168-01-J001-PV001-0004713JO     43489   SEIENT_GRONXADOR   114.99   547   DE_6_A_12_ANYS
0168-01-J001-PV001-0004714JO     43489   SEIENT_GRONXADOR   114.99   547   DE_6_A_12_ANYS
0169-01-J001-PV002-0000586JO     43471   ALTRES_JOCS        38.47    546   FINS_A_5_ANYS
0169-01-J002-PV002-0000585JO     43472   VA_I_Ve            77.75    547   DE_6_A_12_ANYS
0169-01-J002-PV002-0000587JO     43472   GRONXADOR          77.75    547   DE_6_A_12_ANYS
0169-01-J002-PV002-0004715JO     43472   SEIENT_GRONXADOR   77.75    547   DE_6_A_12_ANYS
0169-01-J002-PV002-0004716JO     43472   SEIENT_GRONXADOR   77.75    547   DE_6_A_12_ANYS
0170-01-J002-PV001-0000582JO     43457   TORRE_TOBOGAN      74.85    547   DE_6_A_12_ANYS
0170-01-J002-PV001-0000583JO     43457   GRONXADOR          74.85    547   DE_6_A_12_ANYS
0170-01-J002-PV001-0004717JO     43457   SEIENT_GRONXADOR   74.85    547   DE_6_A_12_ANYS
0170-01-J002-PV001-0004718JO     43457   SEIENT_GRONXADOR   74.85    547   DE_6_A_12_ANYS
0174-01-J001-PV002-0000575JO     43423   BALANCi            91.56    546   FINS_A_5_ANYS
0174-01-J001-PV002-0000577JO     43423   TOBOGAN            91.56    546   FINS_A_5_ANYS
0174-01-J001-PV002-0000580JO     43423   BALANCi            91.56    546   FINS_A_5_ANYS
0174-01-J002-PV001-0000576JO     43424   GRONXADOR          91.56    547   DE_6_A_12_ANYS
0174-01-J002-PV001-0000578JO     43424   BALANCi            91.56    547   DE_6_A_12_ANYS
0174-01-J002-PV001-0000579JO     43424   BALANCi            91.56    547   DE_6_A_12_ANYS
0174-01-J002-PV001-0004719JO     43424   SEIENT_GRONXADOR   91.56    547   DE_6_A_12_ANYS
0174-01-J002-PV001-0004720JO     43424   SEIENT_GRONXADOR   91.56    547   DE_6_A_12_ANYS
0176-01-J001-PV001-0003640JO    774056   ALTRES_JOCS        143.59   549   MIXTA
0176-01-J001-PV001-0003641JO    774056   VA_I_Ve            143.59   549   MIXTA
0176-01-J001-PV001-0003643JO    774056   TOBOGAN            143.59   549   MIXTA
0176-01-J001-PV001-0003644JO    774056   GRONXADOR          143.59   549   MIXTA
0176-01-J001-PV001-0004721JO    774056   SEIENT_GRONXADOR   143.59   549   MIXTA
0176-01-J001-PV001-0004722JO    774056   SEIENT_GRONXADOR   143.59   549   MIXTA
0176-01-J002-PV003-0003642JO    162729   TORRE_TOBOGAN      63.32    546   FINS_A_5_ANYS
0176-01-J002-PV003-0003645JO    162729   BALANCi            63.32    546   FINS_A_5_ANYS
0182-01-J001-PV002-0000572JO     43396   MULTIJOC           327.84   547   DE_6_A_12_ANYS
0182-01-J002-PV001-0000571JO     43397   MULTIJOC           310.68   547   DE_6_A_12_ANYS
0182-01-J002-PV003-0000573JO     43397   GRONXADOR          310.68   547   DE_6_A_12_ANYS
0182-01-J002-PV003-0004675JO     43397   SEIENT_GRONXADOR   310.68   547   DE_6_A_12_ANYS
0182-01-J002-PV003-0004676JO     43397   SEIENT_GRONXADOR   310.68   547   DE_6_A_12_ANYS
0198-02-J001-PV001-0004596JO   1022441   ALTRES_JOCS        643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV002-0004576JO   1022441   ALTRES_JOCS        643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV003-0004577JO   1022441   ALTRES_JOCS        643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV003-0004578JO   1022441   ALTRES_JOCS        643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV003-0004579JO   1022441   ALTRES_JOCS        643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV003-0004598JO   1022441   MUSICAL            643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV004-0004575JO   1022441   ALTRES_JOCS        643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV004-0004589JO   1022441   MUSICAL            643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV004-0004592JO   1022441   TORRE_TOBOGAN      643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV004-0004594JO   1022441   GRONXADOR          643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV004-0004595JO   1022441   GRONXADOR          643.29   547   DE_6_A_12_ANYS
0198-02-J001-PV006-0004591JO   1022441   MUSICAL            643.29   547   DE_6_A_12_ANYS
0198-02-J002-PV001-0004585JO   1022442   ALTRES_JOCS        191.95   546   FINS_A_5_ANYS
0198-02-J002-PV001-0004586JO   1022442   ALTRES_JOCS        191.95   546   FINS_A_5_ANYS
0198-02-J002-PV001-0004587JO   1022442   TAULA_SORRAL       191.95   546   FINS_A_5_ANYS
0198-02-J002-PV001-0004754JO   1022442   ALTRES_JOCS        191.95   546   FINS_A_5_ANYS
0198-02-J002-PV002-0004580JO   1022442   ALTRES_JOCS        191.95   546   FINS_A_5_ANYS
0198-02-J002-PV002-0004581JO   1022442   ALTRES_JOCS        191.95   546   FINS_A_5_ANYS
